"id","nomor_ulok","lingkup_pekerjaan","nama_toko","kode_toko","proyek","cabang","alamat","nama_kontraktor"
1215,PZ01-2603-PC27-R,ME,TANJUNG RAJA 3,PC27,Reguler,PALEMBANG,JL. SULTAN MAHMUD BADARUDDIN RT 02 RW 01 KEL. TANJUNG RAJA BARAT KEC. TANJUNG RAJA KAB. OGAN ILIR,CV KRIDA ARTI
1216,"2JZ1-2604-X008-R",Sipil,BHAYANGKARA PELABUHAN RATU,,Renovasi,CIANJUR,"JL. BHAYANGKARA PELABUHAN RATU, KEL CITEPUS, KEC PELABUHAN RATU",CV TANJUNG MEKARSARI
1217,"2JZ1-2604-X008-R",ME,BHAYANGKARA PELABUHAN RATU,,Renovasi,CIANJUR,"JL. BHAYANGKARA PELABUHAN RATU, KEL CITEPUS, KEC PELABUHAN RATU",CV TANJUNG MEKARSARI
1218,"2AZ1-2602-0001",Sipil,ALFAMART KUDU,,Alfamart Reguler,REMBANG,"JL.KUDU RAYA,SEMBUNGHARJO,KEC.GENUK,KOTA SEMARANG",CV CENTRAL KONSTRUKSI
1219,"2VZ1-2603-0002-R",Sipil,TELLULIMPOE WAJO,,Renovasi,LUWU,Jl. Poros Paria Sengkang Kel. Tellulimpoe Kec. Majauleng Kab. Wajo,CV ABADI TEKNIK
1220,VZ01-2604-V250-R,Sipil,DANAWINANGUN,,Renovasi,PLUMBON,JL. NYI MAS ENDANG GEULIS RT 01 RW 01 DESA DANAWINANGUN KEC.KLANGENAN KAB. CIREBON,CV WISNU DWI UTAMA
1221,YZ01-2602-0005,Sipil,YOS SUDARSO,,Alfamart Reguler,JEMBER,"Jl. Yos sudarso no.17, kraksaan wetan, kec. kraksaan, kab. probolinggo",CV SATYA JAYA MANDIRI
1222,PZ01-2603-0011-R,Sipil,CINTA MANIS BARU,,Renovasi,PALEMBANG,BANYUASIN,CV NAGA BARU
1223,YZ01-2602-0005,ME,YOS SUDARSO,,Alfamart Reguler,JEMBER,"Jl. Yos Sudarso no.17, Kraksaan Wetan, Kec. Kraksaan, Kab. Probolinggo",CV SATYA JAYA MANDIRI
1224,WZ01-2511-0019,Sipil,NAGUR SERGAI,,Alfamart Reguler,MEDAN,"JL.TITI BOM, KEL. NAGUR, KEC. BERINGIN, KAB. SERDANG BEDAGAI",CV KARYA CINTA BIMA
1225,WZ01-2511-0019,ME,NAGUR SERGAI,,Alfamart Reguler,MEDAN,JL.TITI BOM KEL. NAGUR KEC. TJ BERINGIN KAB SERDANG BEDAGAI,CV KARYA CINTA BIMA
1226,"2JZ1-2603-0003",Sipil,GUNUNG JAYA,,Alfamart Reguler,CIANJUR,"Jalan Cikiray RT 04 RW 01, Desa Gunung Jaya, Kec Cisaat, Kab Sukabumi",PT TUNAS BERKAT SENTOSA
1227,WZ01-2601-0003-R,ME,JALAN PANTAI LABU,,Renovasi,MEDAN,JLN PANTAI LABU DESA SEKIP KEC LUBUK PAKAM KABUPATEN DELI SERDANG,CV KARINA SUITO
1228,"1YZ1-2601-0003-R",Sipil,MAWALI LEMBEH,,Renovasi,MANADO,Jl. Mawali Kelurahan Mawali Kec. Lembeh Utara Kota Bitung,CV CAHAYA FIRATAMA
1230,"1YZ1-2603-0003",Sipil,ALFAMART MAWALI LEMBEH,,Alfamart Reguler,MANADO,Jl. Mawali Kel. Mawali Kec. Lembeh Utara Kota Bitung,CV CAHAYA FIRATAMA
1231,JZ01-2603-0004,ME,BP KOTA WISATA,,Alfamart Reguler,CILEUNGSI,BP KOTA WISATA,PT HANIF TUNGGAL MANDIRI
1232,JZ01-2603-0004,Sipil,BP KOTA WISATA,,Alfamart Reguler,CILEUNGSI,BP KOTA WISATA,PT HANIF TUNGGAL MANDIRI
1233,"2MZ1-2604-U186-R",ME,SAT BAURENO BOJONEGORO,,Renovasi,MADIUN,JL.RAYA BOJONEGORO NO.211 KEC. BAURENO KAB. BOJONEGORO,CV PUSPA JAYA
1234,UZ01-2602-0015,ME,SMD BELATUK,,Alfamart Reguler,SIDOARJO BPN_SMD,"JL. BELATUK, KEL. TEMINDUNG PERMAI, KEC. SUNGAI PINANG SAMARINDA",CV CAHAYA FIRATAMA
1235,"1AZ1-2602-0006-R",ME,MELATI PUTIH PEKANBARU,,Renovasi,PEKANBARU,Jl. Melati RT.002 RW.001 Kel. Binawidia Kec. Binawidia Kota Pekanbaru,PT KREASI PRIMATAMA MANDIRI
1237,LZ01-1410-L521-R,Sipil,KARANG ANYAR 2,,Renovasi,LAMPUNG,"JL. PANGERAN SENOPATI, RT. 01, RW.01, KARANG SARI/JATI AGUNG LAMPUNG SELATAN",PT MAJU MAKMUR ARTA BANGUN SENTOSA
1238,"1PZ1-2509-0001",ME,SIMPANG SEDAWAK,-,Reguler,PONTIANAK,"Bantan Sari, Kec. Marau, Kabupaten Ketapang, Kalimantan Barat 78863",CV ELEKTRIKA BERDIKARI
1239,"1AZ1-2602-0006",ME,ALFA MELATI PUTIH,,Renovasi,PEKANBARU,Jl. Melati RT.002 RW.001 Kel. Binawidia Kec. Binawidia Kota Pekanbaru,PT KREASI PRIMATAMA MANDIRI
1240,LZ01-1410-L521-R,ME,KARANG ANYAR 2,,Renovasi,LAMPUNG,"JL. PANGERAN SENOPATI, RT. 01, RW.01, KARANG SARI/JATI AGUNG LAMPUNG SELATAN",PT MAJU MAKMUR ARTA BANGUN SENTOSA
1241,LZ01-2604-L007-R,Sipil,A.YANI PRINGSEWU,,Renovasi,KOTABUMI,A.YANI PRINGSEWU,CV TUNAS KALIANDA INDAH
1242,LZ01-2604-L007-R,ME,A.YANI PRINGSEWU,,Renovasi,KOTABUMI,PRINGSEWU,CV TUNAS KALIANDA INDAH
1243,"2JZ1-2603-0003",ME,GUNUNG JAYA,,Alfamart Reguler,CIANJUR,"Jalan Cikiray RT 04 RW 01, Desa Gunung Jaya, Kec Cisaat, Kab Sukabumi",PT TUNAS BERKAT SENTOSA
1244,"2JZ1-2604-X089-R",Sipil,CIMACAN,,Renovasi,CIANJUR,"JL. RAYA CIMACAN RT/RW 004/002, KEL PALASARI, KEC CIPANAS",CV TECHNO ARTHA UTAMA
1245,"1YZ1-2603-0005",Sipil,SILIAN DUA,,Alfamart Reguler,MANADO,"SILIAN DUA, KEC. SILIAN RAYA, KAB. MINAHASA TENGGARA",PT BATANG AER
1246,"1JZ1-2604-1JK5-R",Sipil,RAYA KERTASARI,,Renovasi,KARAWANG,JL. BATU JAYA DUSUN KRAJAN RT.002 RW.001 DESA KERTASARI KECAMATAN RENGASDENGKLOK KAB.KARAWANG,CV TRITUNGGAL
1247,"1YZ1-2603-0005",ME,SILIAN DUA,,Alfamart Reguler,MANADO,"SILIAN DUA, KEC. SILIAN RAYA, KAB. MINAHASA TENGGARA",PT BATANG AER
1248,UZ01-2602-0015,Sipil,SMD BELATUK,,Alfamart Reguler,SIDOARJO BPN_SMD,"JL BELATUK , TEMINDUNG PERMAI , KEC SUNGAI PINANG",CV CAHAYA FIRATAMA
1249,JZ01-2603-0001,Sipil,Stasiun KCIC Halim,,Alfamart Reguler,CILEUNGSI,Jl. Stasiun KCIC Halim Perdana Kusuma Kec. Makasar Kel. Halim Perdana Kusuma Kota Jakarta Timur,PT KREASI PRIMATAMA MANDIRI
1250,"2JZ1-2604-X089-R",ME,CIMACAN,,Renovasi,CIANJUR,"JL. RAYA CIMACAN RT/RW 004/002, KEL PALASARI, KEC CIPANAS",CV TECHNO ARTHA UTAMA
1251,"1AZ1-2602-0006-R",Sipil,MELATI PUTIH PEKANBARU,,Renovasi,PEKANBARU,JALAN MELATI RT.002 RW.001 KEL. BINAWIDI KEC. BINAWIDIA KOTA PEKANBARU,PT KREASI PRIMATAMA MANDIRI
1252,UZ01-2602-0008,ME,KTR MANGKURAJA,,Renovasi,SIDOARJO BPN_SMD,Jl. Mangkuraja Kel. Loa Ipu Kec. Tenggarong Kukar,CV SINAR ANUGRAH
1253,OZ01-2601-0003,ME,CUPUWATU,,Alfamart Reguler,KLATEN,"JL.JOGJA-SOLO,CUPUWATU,KALASAN,SLEMAN",CV CENTRAL KONSTRUKSI
1254,OZ01-2602-O173-R,SIPIL,ALFAMART KADISOKO,-,Reguler,KLATEN,"Jl. Raya Tajem Jl. Kadisoka, RT.01/RW.01, Kadisoko, Purwomartani, Kec. Kalasan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55571",CV SANTOSA BUDI JAYA
1255,"1GZ1-2604-0001",ME,NINDANG BASARANG,,Alfamart Reguler,BANJARMASIN,"JL. BATU NINDAN, BASARANG, KAB. KAPUAS, KALTENG",CV HANA KARYA
1256,LZ01-2603-0003,Sipil,Langkapura Baru,,Alfamart Reguler,LAMPUNG,Jalan imam Bonjol Langkapura,CV SILANG
1257,UZ01-2602-0008,Sipil,KTR MANGKURAJA,,,SIDOARJO BPN_SMD,Jl. Mangkuraja Kel. Loa Ipu Kec. Tenggarong Kukar,CV SINAR ANUGRAH
1258,UZ01-2602-0009,ME,KPG PERINTIS KELAPA LIMA,,,NTT,Jl. Perintis Kemerdekaan Kel. Kelapa Lima Kec. Kelapa lima,CV SINAR ANUGRAH
1259,UZ01-2602-0009,Sipil,KPG PERINTIS KELAPA LIMA,,,NTT,Jl. Perintis Kemerdekaan Kel. Kelapa Lima Kec. Kelapa Lima,CV SINAR ANUGRAH
1261,OZ01-2602-O010-R,ME,ALFAMART JL. PUCANGAN,,Renovasi,KLATEN,"JL. PUCANGAN, KARTASURA, SUKOHARJO",CV SANTOSA BUDI JAYA
1262,PZ01-2603-PC28-R,ME,LAWANG WETAN - MUSI BANYUASIN,PC28,Renovasi,PALEMBANG,MUSI BANYUASIN,CV NAGA BARU
1263,UZ01-2603-0011,Sipil,KPG OESAPA SELATAN,,Alfamart Reguler,NTT,JL. ADI SUCIPTO OESAPA KOTA KUPANG NUSA TENGGARA TIMUR,CV FAJAR WANGI
1264,"1GZ1-2603-0001",ME,CABI RAYA,,Alfamart Reguler,BANJARMASIN,CABI RAYA. KEC SIMPANG EMPAT. KABUPATEN BANJAR. KALIMANTAN SELATAN,CV PUTRA KALI AMANDIT
1265,UZ01-2602-0012,ME,KPG NUNBAUN SABU,,Alfamart Reguler,NTT,Jl. Pahlawan Kel. Nunbaun Sabu Kec. Alak Nusa Tenggara Timur,CV SINAR ANUGRAH
1266,UZ01-2602-0012,Sipil,KPG NUNBAUN SABU,,Alfamart Reguler,NTT,Jl. Pahlawan Kel. Nunbaun Sabu Kec. Alak Nusa Tenggara Timur,CV SINAR ANUGRAH
1267,RZ01-2603-0001,Sipil,DS. UJUNG PANDANG,,Alfamart Reguler,MAKASSAR,Jl. Kijang Kel. Maricaya Baru Kec. Makassar Kota Makassar,CV MARGI MOLARE
1268,YZ01-2602-0003,Sipil,SAT PB SUDIRMAN PAITON,,Alfamart Reguler,JEMBER,"Jalan Raya Paiton RT018/RW009, Kelurahan Karanganyar, Kecamatan Paiton, Kabupaten Probolinggo",CV INTAN JAYA KONSTRUKSI
1269,PZ01-2601-0005-R,ME,A. YANI 2,,Renovasi,BENGKULU,BENGKULU SELATAN,CV CAHYA KENCANA SRIWIJAYA
1271,PZ01-2601-0005-R,Sipil,A. YANI2,,Renovasi,BENGKULU,BENGKULU SELATAN,CV CAHYA KENCANA SRIWIJAYA
1272,RZ01-2603-0001,ME,DS UJUNG PANDANG,,Alfamart Reguler,MAKASSAR,Jl. Kijang Kel. Maricaya Baru Kec. Makassar Kota Makassar,CV MARGI MOLARE
1273,WZ01-2602-0026,Sipil,RINGROAD SUNGGAL,,Alfamart Reguler,MEDAN,JL. GAGAK HITAM SEI SIKAMBING B KEC MEDAN SUNGGAL KOTA MEDAN,CV FAZZA REZEKY
1274,"2PZ1-2604-0006",Sipil,KENDAYAKAN,,Alfamart Reguler,TEGAL,"Jl. raya banjarmulya paduraksa, bandung, kendayakan, kec, warureja, kabupaten tegal,jawa tengah",CV BERKAH JAYA ABADI
1236,"1PZ1-2509-0001",SIPIL,SIMPANG SEDAWAK,-,Reguler,PONTIANAK,"Bantan Sari, Kec. Marau, Kabupaten Ketapang, Kalimantan Barat 78863",CV ELEKTRIKA BERDIKARI
1270,OZ01-2602-O173-R,ME,ALFAMART KADISOKO,-,Reguler,KLATEN,"Jl. Raya Tajem Jl. Kadisoka, RT.01/RW.01, Kadisoko, Purwomartani, Kec. Kalasan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55571",CV SANTOSA BUDI JAYA
1275,WZ01-2602-0026,ME,RINGROAD SUNGGAL,,Alfamart Reguler,MEDAN,JL GAGAK HITAM KEL SEI SIKAMBING B KEC MEDAN SUNGGAL KOTA MEDAN,CV FAZZA REZEKY
1276,UZ01-2603-0011,ME,KPG OESAPA SELATAN,,Alfamart Reguler,NTT,JL. PIET A. TALLO OESAPA SELATAN KOTA KUPANG NTT,CV FAJAR WANGI
1277,"1AZ1-0000-0000-R",Sipil,BUMI AYU DUMAI,,Renovasi,PEKANBARU,JALAN BUKIT DATUK LAMA RT.009 RW.- KEL. BUMI AYU KEC. DUMAI SELATAN DUMAI,PT KREASI PRIMATAMA MANDIRI
1278,YZ01-2602-0003,ME,PB SUDIRMAN PAITON,,Alfamart Reguler,JEMBER,"Jalan Raya Paiton RT.018/RW.009, Kelurahan Karanganyar, Kecamatan Paiton, Kabupaten Probolinggo",CV INTAN JAYA KONSTRUKSI
1279,"2PZ1-2604-0006",ME,KENDAYAKAN,,Alfamart Reguler,TEGAL,"JL. Raya Banjarmulya Paduraksa, Bandung, Kendayakan, Kec. Warureja, Kabupaten Tegal, Jawa Tengah",CV BERKAH JAYA ABADI
1280,JZ01-2601-0005,Sipil,WIJAYA KUSUMA TERATAI,,Alfamart Reguler,CILEUNGSI,JL. WIJAYA KUSUMA BLOK Q1 N0.14 RT.003 RW.009 KEL. DUREN SAWIT  KEC. DUREN SAWIT JAKARTA TIMUR,PT MITRA GIRI AGUNG
1281,"1GZ1-2603-0001",Sipil,CABI RAYA,,Alfamart Reguler,BANJARMASIN,"CABI RAYA, KEC. SIMPANG EMPAT. KABUPATEN BANJAR. KALIMANTAN SELATAN",CV PUTRA KALI AMANDIT
1283,"1YZ1-2604-1YO2-R",Sipil,LANSOT TOMOHON,,Renovasi,MANADO,"JL. RAYA TOMOHON, LANSOT, KEC. TOMOHON SELATAN, KOTA TOMOHON",PT BATANG AER
1284,"1AZ1-0001-0001-R",Sipil,REBRANDING BANDARA SSK LT.2,,Renovasi,PEKANBARU,JALAN KAHARUDIN NASUTION KEC. MARPOYAN DAMAI KEL. MAHARATU KOTA PEKANBARU,PT KREASI PRIMATAMA MANDIRI
1285,"1AZ1-0002-0002-R",ME,REBRANDING BANDARA SSK LT.2,,Renovasi,PEKANBARU,JALAN KAHARUDIN NASUTION KEC. MARPOYAN DAMAI KEL. MAHARATU KOTA PEKANBARU,PT KREASI PRIMATAMA MANDIRI
1286,TZ01-2603-TI86-R,Sipil,HIVE ESSENCE,,Renovasi,BALARAJA,"THE HIVE ESSENCE, JL BOULEVARD PERMATA NO 21 & 23, LIPPO KARAWACI, KEL BINONG, KEC. CURUG, KAB TANGERANG",PT ONTOSENO BAYUAJI
1287,TZ01-2603-TI86-R,ME,HIVE ESSENCE,,Renovasi,BALARAJA,"THE HIVE ESSENCE, JL BOULEVARD PERMATA NO 21 & 23, LIPPO KARAWACI, KEL BINONG, KEC. CURUG, KAB TANGERANG",PT ONTOSENO BAYUAJI
1288,TZ01-2603-TC97-R,Sipil,Ruko Star Of Asia,,Renovasi,BALARAJA,"Jl. Boulevard Taman Ubud Star Of Asia Drive No 81, 83, 86, 88 Kel. Binong, Kec. Curug Kab. Tangerang",PT ONTOSENO BAYUAJI
1289,TZ01-2603-TC97-R,ME,Ruko Star Of Asia,,Renovasi,BALARAJA,"Jl. Boulevard Taman Ubud Star Of Asia Drive No 81, 83, 86, 88 Kel. Binong, Kec. Curug Kab. Tangerang",PT ONTOSENO BAYUAJI
1290,TZ01-2603-TI80-R,Sipil,Citra Garden Serpong,,Renovasi,BALARAJA,"Perumahan Citra Garden Serpong, Ruko LA Valle Blok C1 No 19-20 Kel. Cisauk Kec. Cisauk Kab Tangerang",PT ONTOSENO BAYUAJI
1291,"1AZ1-0002-0002",ME,REBRANDING BANDARA SSK LT.2,,Renovasi,PEKANBARU,JALAN KAHARUDIN NASUTION KEC. MARPOYAN DAMAI KEL. MAHARATU KOTA PEKANBARU,PT KREASI PRIMATAMA MANDIRI
1292,TZ01-2603-TI80-R,ME,Citra Garden Serpong,,Renovasi,BALARAJA,"Perumahan Citra Garden Serpong, Ruko LA Valle Blok C1 No 19-20 Kel. Cisauk Kec. Cisauk Kab Tangerang",PT ONTOSENO BAYUAJI
1293,TZ01-2603-T097-R,Sipil,Perum Jati Elok,,Renovasi,BALARAJA,Perum Jati elok Blok A2 No 1-2 & 2-8 Rt 01 Rw 04 Kel Malang Nengah Kec. Pagedangan Tangerang-Pagedangan Kab Tangerang,PT ONTOSENO BAYUAJI
1294,TZ01-2603-T097-R,ME,Perum Jati Elok,,Renovasi,BALARAJA,Perum Jati Elok Blok A2 No 1-2 & 2-8 Rt 01 Rw 04 Kel Malang Nengah Kec. Pagedangan Tangerang - Pagedangan Kab Tangerang,PT ONTOSENO BAYUAJI
1295,"1AZ1-0003-0003-R",Sipil,TUANKU TAMBUSAI 1,,Renovasi,PEKANBARU,JALAN TUANKU TAMBUSAI NO.339 A-B RT.003 RW.007 KEL. WONOREJO KEC. MARPOYAN DAMAI KOTA PEKANBARU,PT KREASI PRIMATAMA MANDIRI
1296,"1AZ1-0004-0004-R",ME,TUANKU TAMBUSAI 1,,Renovasi,PEKANBARU,JALAN TUANKU TAMBUSAI NO.339 A-B RT.003 RW.007 KEL. WONOREJO KEC. MARPOYAN DAMAI KOTA PEKANBARU,PT KREASI PRIMATAMA MANDIRI
1297,"2VZ1-2603-0003",Sipil,SEBA-SEBA LUWU,,Alfamart Reguler,LUWU,Jl. Seba-seba Kel. Seba-seba Kec. Walenrang Timur Kab. Luwu,CV ABADI TEKNIK
1298,LZ01-2604-L761-R,Sipil,RAYA SOEKARNO HATTA,,Renovasi,LAMPUNG,JALAN SOEKARNO HATTA RAJABASA KOTABNADARLAMPUNG,CV TUNAS KALIANDA INDAH
1299,LZ01-2604-L761-R,ME,RAYA SOEKARNO HATTA,-,Reguler,LAMPUNG,JALAN SOEKARNO HATTA RAJABASA KOTA BANDARLAMPUNG,CV TUNAS KALIANDA INDAH
1300,"2VZ1-2603-0003",ME,SEBA-SEBA LUWU,,Alfamart Reguler,LUWU,Jl. Seba-seba Kel. Seba-seba Kec. Walenrang Timur Kab. Luwu,CV ABADI TEKNIK
1301,JZ01-2601-0005,ME,WIJAYA KUSUMA TERATAI,,Alfamart Reguler,CILEUNGSI,JL. WIJAYA KUSUMA BLOK Q1 NO. 14 RT. 003 RW. 009 KEL. DUREN SAWIT KEC. DUREN SAWIT JAKARTA TIMUR,PT MITRA GIRI AGUNG
1302,"2MZ1-2602-0002",Sipil,PURWOREJO NGAWI,,Alfamart Reguler,MADIUN,JL.DR WAHIDIN NO.21 PURWOREJO KEL.KARANGTENGAH KEC.NGAWI KAB.NGAWI,PT KANIGORO KARYA KONSTRUKSI
1303,YZ01-2602-0006,Sipil,RANDUPITU,,Alfamart Reguler,JEMBER,"JALAN RAYA RANDUPITU, RONDOKUNING, KEC. GADING, KAB. PROBOLINGGO",PT SAWELO SAKTI MAKMUR
1304,YZ01-2602-0006,ME,RANDUPITU,,Alfamart Reguler,JEMBER,"JL RAYA RANDUPITU, RONDO KUNING, KEC. GENDING, KAB. PROBOLINGGO",PT SAWELO SAKTI MAKMUR
1305,IZ01-2604-I021-R,Sipil,PREMBUN,,Renovasi,CILACAP,JL. RAYA PREMBUN NO.240 DESA PREMBUN KEC. PREMBUN KAB. KEBUMEN,CV SUMBER REZEKI
1306,"2SZ1-2511-0009",Sipil,BIONTONG BOLMUT,,Alfamart Reguler,GORONTALO,"JLN TRANS SULAWESI, DESA BIONTONG, KEC BOLANG ITANG TIMUR",CV ERKA ARKATAMA
1307,"1PZ1-1312-3424",Sipil,beanspot RTD only,,Alfamart Reguler,PONTIANAK,"Jl. Raya Kembayan RT 007 RW 006, Dusun Serambai, Desa Tanjung Merpati, Kec. Kembayan, Kab. Sanggau",PT RUBY KARYA KONSTRUKSI
1308,"1PZ1-3123-3242",ME,beanspot RTD only,,Alfamart Reguler,PONTIANAK,"Jl. Pembangunan, KAB. SANGGAU , KALIMANTAN BARAT",PT RUBY KARYA KONSTRUKSI
1309,"2SZ1-2603-0001",Sipil,DALAPULI BOLMUT,,Alfamart Reguler,GORONTALO,"JL. TRANS SULAWESI, DESA DALAPULI, KEC. PINOGALUMAN",CV ERKA ARKATAMA
1310,"2SZ1-2603-0001-R",Sipil,DALAPULI BOLMUT,,Renovasi,GORONTALO,"JL. TRANS SULAWESI, DESA DALAPULI, KEC. PINOGALUMAN",CV ERKA ARKATAMA
1311,"2SZ1-2603-0001-R",ME,DALAPULI BOLMUT,,Renovasi,GORONTALO,"JL. TRANS SULAWESI, DESA DALAPULI, KEC. PINOGALUMAN",CV ERKA ARKATAMA
1312,IZ01-2601-0009,SIPIL,WR SUPRATMAN,-,Reguler,CILACAP,JL. WR SUPRATMAN PURWOREJO.,CV NUR SADEWA
1313,LZ01-2603-0003,ME,Langkapura Baru,,Alfamart Reguler,LAMPUNG,Langkapura  BandarLampung,CV SILANG
